Essais Frottement unidirectionnel					
					
Conditions de l'essais					
Asservissement	Pas d'asservissement en force				
Vitesse du moteur en X (µm/s )	1000.000000				
Longueur de frottement (µm)	5000.000000				
Vitesse du moteur en Z (µm/s )	50.000000				
Type d 'essai	Force imposée				
Consigne en force (mN)	5.000000				
					
Déplacement en X (µm)	Effort tangentiel (mN)	Effort normal (mN)	Temps (s)	Fx/Fz	
4001.941748	9.171350	4.845191	4.001942	1.892877	
4002.912621	9.159764	4.856007	4.002913	1.886275	
4003.883495	9.125009	4.866823	4.003883	1.874942	
4004.854369	9.090253	4.866823	4.004854	1.867800	
4005.825243	9.090253	4.856007	4.005825	1.871961	
4006.796117	9.078668	4.877639	4.006796	1.861283	
4007.766990	9.101838	4.877639	4.007767	1.866034	
4008.737864	9.113423	4.877639	4.008738	1.868409	
4009.708738	9.136594	4.856007	4.009709	1.881504	
4010.679612	9.136594	4.866823	4.010680	1.877322	
4011.650485	9.148179	4.866823	4.011650	1.879703	
4012.621359	9.148179	4.866823	4.012621	1.879703	
4013.592233	9.171350	4.888455	4.013592	1.876124	
4014.563107	9.159764	4.877639	4.014563	1.877909	
4015.533981	9.136594	4.866823	4.015534	1.877322	
4016.504854	9.101838	4.866823	4.016505	1.870181	
4017.475728	9.078668	4.866823	4.017476	1.865420	
4018.446602	9.055497	4.856007	4.018447	1.864803	
4019.417476	9.009156	4.845191	4.019417	1.859402	
4020.388350	9.009156	4.856007	4.020388	1.855260	
4021.359223	8.974400	4.834374	4.021359	1.856373	
4022.330097	8.997571	4.856007	4.022330	1.852874	
4023.300971	9.009156	4.845191	4.023301	1.859402	
4024.271845	9.009156	4.823558	4.024272	1.867741	
4025.242718	9.020741	4.834374	4.025243	1.865958	
4026.213592	9.078668	4.856007	4.026214	1.869575	
4027.184466	9.090253	4.866823	4.027184	1.867800	
4028.155340	9.101838	4.877639	4.028155	1.866034	
4029.126214	9.101838	4.866823	4.029126	1.870181	
4030.097087	9.125009	4.877639	4.030097	1.870784	
4031.067961	9.078668	4.877639	4.031068	1.861283	
4032.038835	9.113423	4.877639	4.032039	1.868409	
4033.009709	9.101838	4.866823	4.033010	1.870181	
4033.980583	9.055497	4.877639	4.033981	1.856533	
4034.951456	9.055497	4.866823	4.034951	1.860659	
4035.922330	9.032326	4.856007	4.035922	1.860032	
4036.893204	9.043912	4.856007	4.036893	1.862418	
4037.864078	9.043912	4.834374	4.037864	1.870751	
4038.834951	9.067082	4.845191	4.038835	1.871357	
4039.805825	9.078668	4.812742	4.039806	1.886381	
4040.776699	9.078668	4.823558	4.040777	1.882152	
4041.747573	9.136594	4.801926	4.041748	1.902694	
4042.718447	9.206105	4.791110	4.042718	1.921497	
4043.689320	9.229276	4.812742	4.043689	1.917675	
4044.660194	9.229276	4.845191	4.044660	1.904832	
4045.631068	9.264032	4.845191	4.045631	1.912006	
4046.601942	9.275617	4.845191	4.046602	1.914397	
4047.572816	9.252446	4.856007	4.047573	1.905361	
4048.543689	9.240861	4.877639	4.048544	1.894536	
4049.514563	9.217691	4.856007	4.049515	1.898204	
4050.485437	9.206105	4.866823	4.050485	1.891605	
4051.456311	9.182935	4.856007	4.051456	1.891047	
4052.427184	9.159764	4.856007	4.052427	1.886275	
4053.398058	9.148179	4.845191	4.053398	1.888095	
4054.368932	9.113423	4.866823	4.054369	1.872561	
4055.339806	9.101838	4.812742	4.055340	1.891196	
4056.310680	9.090253	4.812742	4.056311	1.888789	
4057.281553	9.055497	4.791110	4.057282	1.890062	
4058.252427	9.078668	4.801926	4.058252	1.890630	
4059.223301	9.043912	4.823558	4.059223	1.874946	
4060.194175	8.997571	4.801926	4.060194	1.873742	
4061.165049	9.009156	4.812742	4.061165	1.871938	
4062.135922	8.985985	4.823558	4.062136	1.862937	
4063.106796	8.974400	4.834374	4.063107	1.856373	
4064.077670	8.928059	4.834374	4.064078	1.846787	
4065.048544	8.916474	4.856007	4.065049	1.836174	
4066.019417	8.928059	4.877639	4.066019	1.830406	
4066.990291	8.881718	4.899271	4.066990	1.812865	
4067.961165	8.870133	4.866823	4.067961	1.822572	
4068.932039	8.893303	4.899271	4.068932	1.815230	
4069.902913	8.916474	4.877639	4.069903	1.828031	
4070.873786	8.951230	4.856007	4.070874	1.843331	
4071.844660	9.009156	4.856007	4.071845	1.855260	
4072.815534	9.020741	4.823558	4.072816	1.870142	
4073.786408	9.020741	4.823558	4.073786	1.870142	
4074.757282	9.055497	4.812742	4.074757	1.881567	
4075.728155	9.067082	4.812742	4.075728	1.883974	
4076.699029	9.067082	4.801926	4.076699	1.888218	
4077.669903	9.113423	4.801926	4.077670	1.897868	
4078.640777	9.125009	4.823558	4.078641	1.891759	
4079.611650	9.125009	4.812742	4.079612	1.896010	
4080.582524	9.136594	4.834374	4.080583	1.889923	
4081.553398	9.159764	4.845191	4.081553	1.890486	
4082.524272	9.182935	4.834374	4.082524	1.899508	
4083.495146	9.194520	4.866823	4.083495	1.889224	
4084.466019	9.206105	4.866823	4.084466	1.891605	
4085.436893	9.217691	4.866823	4.085437	1.893985	
4086.407767	9.229276	4.877639	4.086408	1.892161	
4087.378641	9.240861	4.877639	4.087379	1.894536	
4088.349515	9.240861	4.856007	4.088350	1.902975	
4089.320388	9.264032	4.845191	4.089320	1.912006	
4090.291262	9.229276	4.845191	4.090291	1.904832	
4091.262136	9.206105	4.823558	4.091262	1.908571	
4092.233010	9.194520	4.812742	4.092233	1.910453	
4093.203883	9.159764	4.823558	4.093204	1.898964	
4094.174757	9.125009	4.801926	4.094175	1.900281	
4095.145631	9.125009	4.812742	4.095146	1.896010	
4096.116505	9.078668	4.823558	4.096117	1.882152	
4097.087379	9.067082	4.823558	4.097087	1.879750	
4098.058252	9.055497	4.834374	4.098058	1.873148	
4099.029126	9.055497	4.866823	4.099029	1.860659	
4100.000000	9.043912	4.856007	4.100000	1.862418	
4100.970874	9.032326	4.866823	4.100971	1.855898	
4101.941748	9.032326	4.877639	4.101942	1.851783	
4102.912621	9.055497	4.899271	4.102913	1.848336	
4103.883495	9.043912	4.877639	4.103883	1.854158	
4104.854369	9.032326	4.877639	4.104854	1.851783	
4105.825243	9.020741	4.888455	4.105825	1.845315	
4106.796117	9.009156	4.866823	4.106796	1.851137	
4107.766990	8.962815	4.856007	4.107767	1.845717	
4108.737864	8.962815	4.877639	4.108738	1.837531	
4109.708738	8.939644	4.834374	4.109709	1.849183	
4110.679612	8.928059	4.845191	4.110680	1.842664	
4111.650485	8.916474	4.834374	4.111650	1.844390	
4112.621359	8.916474	4.823558	4.112621	1.848526	
4113.592233	8.951230	4.877639	4.113592	1.835156	
4114.563107	8.962815	4.834374	4.114563	1.853976	
4115.533981	9.020741	4.834374	4.115534	1.865958	
4116.504854	9.043912	4.834374	4.116505	1.870751	
4117.475728	9.090253	4.888455	4.117476	1.859535	
4118.446602	9.136594	4.845191	4.118447	1.885704	
4119.417476	9.194520	4.845191	4.119417	1.897659	
4120.388350	9.217691	4.845191	4.120388	1.902441	
4121.359223	9.252446	4.856007	4.121359	1.905361	
4122.330097	9.287202	4.866823	4.122330	1.908268	
4123.300971	9.287202	4.866823	4.123301	1.908268	
4124.271845	9.275617	4.856007	4.124272	1.910133	
4125.242718	9.275617	4.845191	4.125243	1.914397	
4126.213592	9.252446	4.845191	4.126214	1.909615	
4127.184466	9.252446	4.856007	4.127184	1.905361	
4128.155340	9.240861	4.834374	4.128155	1.911491	
4129.126214	9.206105	4.834374	4.129126	1.904301	
4130.097087	9.194520	4.834374	4.130097	1.901905	
4131.067961	9.194520	4.845191	4.131068	1.897659	
4132.038835	9.182935	4.834374	4.132039	1.899508	
4133.009709	9.194520	4.834374	4.133010	1.901905	
4133.980583	9.182935	4.845191	4.133981	1.895268	
4134.951456	9.194520	4.856007	4.134951	1.893432	
4135.922330	9.171350	4.834374	4.135922	1.897112	
4136.893204	9.194520	4.856007	4.136893	1.893432	
4137.864078	9.182935	4.866823	4.137864	1.886844	
4138.834951	9.182935	4.856007	4.138835	1.891047	
4139.805825	9.159764	4.845191	4.139806	1.890486	
4140.776699	9.125009	4.856007	4.140777	1.879118	
4141.747573	9.101838	4.856007	4.141748	1.874346	
4142.718447	9.055497	4.845191	4.142718	1.868966	
4143.689320	9.032326	4.866823	4.143689	1.855898	
4144.660194	8.985985	4.877639	4.144660	1.842282	
4145.631068	8.962815	4.856007	4.145631	1.845717	
4146.601942	8.928059	4.845191	4.146602	1.842664	
4147.572816	8.904889	4.866823	4.147573	1.829713	
4148.543689	8.858548	4.845191	4.148544	1.828318	
4149.514563	8.881718	4.856007	4.149515	1.829017	
4150.485437	8.870133	4.856007	4.150485	1.826631	
4151.456311	8.893303	4.877639	4.151456	1.823280	
4152.427184	8.939644	4.866823	4.152427	1.836854	
4153.398058	8.928059	4.866823	4.153398	1.834474	
4154.368932	8.962815	4.866823	4.154369	1.841615	
4155.339806	8.974400	4.866823	4.155340	1.843996	
4156.310680	9.009156	4.877639	4.156311	1.847032	
4157.281553	8.997571	4.877639	4.157282	1.844657	
4158.252427	8.962815	4.866823	4.158252	1.841615	
4159.223301	8.939644	4.866823	4.159223	1.836854	
4160.194175	8.939644	4.856007	4.160194	1.840946	
4161.165049	8.928059	4.823558	4.161165	1.850928	
4162.135922	8.916474	4.845191	4.162136	1.840273	
4163.106796	8.951230	4.834374	4.163107	1.851580	
4164.077670	8.951230	4.834374	4.164078	1.851580	
4165.048544	8.985985	4.845191	4.165049	1.854620	
4166.019417	9.009156	4.834374	4.166019	1.863562	
4166.990291	9.055497	4.845191	4.166990	1.868966	
4167.961165	9.090253	4.866823	4.167961	1.867800	
4168.932039	9.125009	4.866823	4.168932	1.874942	
4169.902913	9.159764	4.856007	4.169903	1.886275	
4170.873786	9.159764	4.866823	4.170874	1.882083	
4171.844660	9.194520	4.877639	4.171845	1.885035	
4172.815534	9.182935	4.877639	4.172816	1.882660	
4173.786408	9.194520	4.866823	4.173786	1.889224	
4174.757282	9.159764	4.877639	4.174757	1.877909	
4175.728155	9.159764	4.845191	4.175728	1.890486	
4176.699029	9.136594	4.845191	4.176699	1.885704	
4177.669903	9.113423	4.823558	4.177670	1.889357	
4178.640777	9.101838	4.834374	4.178641	1.882733	
4179.611650	9.055497	4.812742	4.179612	1.881567	
4180.582524	9.055497	4.801926	4.180583	1.885805	
4181.553398	9.090253	4.812742	4.181553	1.888789	
4182.524272	9.090253	4.812742	4.182524	1.888789	
4183.495146	9.113423	4.823558	4.183495	1.889357	
4184.466019	9.113423	4.823558	4.184466	1.889357	
4185.436893	9.136594	4.856007	4.185437	1.881504	
4186.407767	9.148179	4.866823	4.186408	1.879703	
4187.378641	9.125009	4.866823	4.187379	1.874942	
4188.349515	9.113423	4.866823	4.188350	1.872561	
4189.320388	9.067082	4.866823	4.189320	1.863039	
4190.291262	9.020741	4.877639	4.190291	1.849407	
4191.262136	8.985985	4.866823	4.191262	1.846376	
4192.233010	8.916474	4.877639	4.192233	1.828031	
4193.203883	8.893303	4.856007	4.193204	1.831403	
4194.174757	8.800621	4.834374	4.194175	1.820426	
4195.145631	8.800621	4.845191	4.195146	1.816362	
4196.116505	8.765866	4.834374	4.196117	1.813237	
4197.087379	8.765866	4.812742	4.197087	1.821387	
4198.058252	8.777451	4.834374	4.198058	1.815633	
4199.029126	8.812207	4.823558	4.199029	1.826910	
4200.000000	8.812207	4.834374	4.200000	1.822823	
4200.970874	8.835377	4.834374	4.200971	1.827615	
4201.941748	8.858548	4.823558	4.201942	1.836517	
4202.912621	8.881718	4.856007	4.202913	1.829017	
4203.883495	8.904889	4.877639	4.203883	1.825656	
4204.854369	8.916474	4.866823	4.204854	1.832093	
4205.825243	8.904889	4.877639	4.205825	1.825656	
4206.796117	8.904889	4.877639	4.206796	1.825656	
4207.766990	8.881718	4.888455	4.207767	1.816876	
4208.737864	8.916474	4.845191	4.208738	1.840273	
4209.708738	8.881718	4.856007	4.209709	1.829017	
4210.679612	8.916474	4.856007	4.210680	1.836174	
4211.650485	8.916474	4.845191	4.211650	1.840273	
4212.621359	8.928059	4.823558	4.212621	1.850928	
4213.592233	8.951230	4.791110	4.213592	1.868300	
4214.563107	8.985985	4.801926	4.214563	1.871329	
4215.533981	9.009156	4.801926	4.215534	1.876155	
4216.504854	9.067082	4.791110	4.216505	1.892481	
4217.475728	9.055497	4.812742	4.217476	1.881567	
4218.446602	9.113423	4.823558	4.218447	1.889357	
4219.417476	9.090253	4.834374	4.219417	1.880337	
4220.388350	9.101838	4.845191	4.220388	1.878530	
4221.359223	9.090253	4.866823	4.221359	1.867800	
4222.330097	9.101838	4.856007	4.222330	1.874346	
4223.300971	9.078668	4.877639	4.223301	1.861283	
4224.271845	9.067082	4.899271	4.224272	1.850700	
4225.242718	9.032326	4.866823	4.225243	1.855898	
4226.213592	9.032326	4.866823	4.226214	1.855898	
4227.184466	9.020741	4.856007	4.227184	1.857646	
4228.155340	9.020741	4.834374	4.228155	1.865958	
4229.126214	8.997571	4.834374	4.229126	1.861165	
4230.097087	9.020741	4.823558	4.230097	1.870142	
4231.067961	8.997571	4.791110	4.231068	1.877972	
4232.038835	9.009156	4.791110	4.232039	1.880390	
4233.009709	8.985985	4.780294	4.233010	1.879798	
4233.980583	8.962815	4.791110	4.233981	1.870718	
4234.951456	8.939644	4.812742	4.234951	1.857495	
4235.922330	8.916474	4.812742	4.235922	1.852681	
4236.893204	8.881718	4.823558	4.236893	1.841321	
4237.864078	8.870133	4.845191	4.237864	1.830709	
4238.834951	8.870133	4.866823	4.238835	1.822572	
4239.805825	8.858548	4.866823	4.239806	1.820191	
4240.776699	8.858548	4.877639	4.240777	1.816155	
4241.747573	8.893303	4.899271	4.241748	1.815230	
4242.718447	8.870133	4.888455	4.242718	1.814506	
4243.689320	8.893303	4.866823	4.243689	1.827333	
4244.660194	8.893303	4.877639	4.244660	1.823280	
4245.631068	8.893303	4.834374	4.245631	1.839598	
4246.601942	8.928059	4.845191	4.246602	1.842664	
4247.572816	8.904889	4.823558	4.247573	1.846124	
4248.543689	8.881718	4.801926	4.248544	1.849616	
4249.514563	8.858548	4.812742	4.249515	1.840645	
4250.485437	8.846962	4.801926	4.250485	1.842378	
4251.456311	8.858548	4.801926	4.251456	1.844791	
4252.427184	8.846962	4.801926	4.252427	1.842378	
4253.398058	8.823792	4.801926	4.253398	1.837553	
4254.368932	8.835377	4.823558	4.254369	1.831714	
4255.339806	8.846962	4.845191	4.255340	1.825927	
4256.310680	8.870133	4.856007	4.256311	1.826631	
4257.281553	8.904889	4.866823	4.257282	1.829713	
4258.252427	8.939644	4.877639	4.258252	1.832781	
4259.223301	8.951230	4.877639	4.259223	1.835156	
4260.194175	8.985985	4.877639	4.260194	1.842282	
4261.165049	9.020741	4.899271	4.261165	1.841241	
4262.135922	8.997571	4.877639	4.262136	1.844657	
4263.106796	9.009156	4.877639	4.263107	1.847032	
4264.077670	8.997571	4.866823	4.264078	1.848757	
4265.048544	9.009156	4.856007	4.265049	1.855260	
4266.019417	8.974400	4.823558	4.266019	1.860535	
4266.990291	8.974400	4.834374	4.266990	1.856373	
4267.961165	8.928059	4.823558	4.267961	1.850928	
4268.932039	8.916474	4.801926	4.268932	1.856854	
4269.902913	8.893303	4.812742	4.269903	1.847866	
4270.873786	8.893303	4.845191	4.270874	1.835491	
4271.844660	8.904889	4.834374	4.271845	1.841994	
4272.815534	8.881718	4.856007	4.272816	1.829017	
4273.786408	8.904889	4.845191	4.273786	1.837882	
4274.757282	8.916474	4.866823	4.274757	1.832093	
4275.728155	8.928059	4.877639	4.275728	1.830406	
4276.699029	8.928059	4.888455	4.276699	1.826356	
4277.669903	8.951230	4.888455	4.277670	1.831096	
4278.640777	8.951230	4.899271	4.278641	1.827053	
4279.611650	8.939644	4.888455	4.279612	1.828726	
4280.582524	8.904889	4.899271	4.280583	1.817595	
4281.553398	8.928059	4.899271	4.281553	1.822324	
4282.524272	8.881718	4.877639	4.282524	1.820905	
4283.495146	8.881718	4.866823	4.283495	1.824952	
4284.466019	8.870133	4.856007	4.284466	1.826631	
4285.436893	8.870133	4.856007	4.285437	1.826631	
4286.407767	8.858548	4.856007	4.286408	1.824245	
4287.378641	8.870133	4.845191	4.287379	1.830709	
4288.349515	8.881718	4.856007	4.288350	1.829017	
4289.320388	8.893303	4.856007	4.289320	1.831403	
4290.291262	8.928059	4.856007	4.290291	1.838560	
4291.262136	8.951230	4.856007	4.291262	1.843331	
4292.233010	8.985985	4.856007	4.292233	1.850489	
4293.203883	9.009156	4.877639	4.293204	1.847032	
4294.174757	9.009156	4.888455	4.294175	1.842945	
4295.145631	8.985985	4.888455	4.295146	1.838206	
4296.116505	8.997571	4.899271	4.296117	1.836512	
4297.087379	8.997571	4.888455	4.297087	1.840576	
4298.058252	8.951230	4.910087	4.298058	1.823029	
4299.029126	8.928059	4.910087	4.299029	1.818310	
4300.000000	8.916474	4.888455	4.300000	1.823986	
4300.970874	8.904889	4.899271	4.300971	1.817595	
4301.941748	8.881718	4.877639	4.301942	1.820905	
4302.912621	8.893303	4.899271	4.302913	1.815230	
4303.883495	8.893303	4.888455	4.303883	1.819246	
4304.854369	8.881718	4.866823	4.304854	1.824952	
4305.825243	8.916474	4.877639	4.305825	1.828031	
4306.796117	8.916474	4.877639	4.306796	1.828031	
4307.766990	8.916474	4.888455	4.307767	1.823986	
4308.737864	8.916474	4.877639	4.308738	1.828031	
4309.708738	8.951230	4.877639	4.309709	1.835156	
4310.679612	8.939644	4.888455	4.310680	1.828726	
4311.650485	8.928059	4.899271	4.311650	1.822324	
4312.621359	8.916474	4.877639	4.312621	1.828031	
4313.592233	8.858548	4.899271	4.313592	1.808136	
4314.563107	8.858548	4.920903	4.314563	1.800187	
4315.533981	8.846962	4.910087	4.315534	1.801793	
4316.504854	8.823792	4.920903	4.316505	1.793124	
4317.475728	8.812207	4.910087	4.317476	1.794715	
4318.446602	8.835377	4.910087	4.318447	1.799434	
4319.417476	8.823792	4.920903	4.319417	1.793124	
4320.388350	8.846962	4.910087	4.320388	1.801793	
4321.359223	8.881718	4.920903	4.321359	1.804896	
4322.330097	8.893303	4.899271	4.322330	1.815230	
4323.300971	8.893303	4.910087	4.323301	1.811231	
4324.271845	8.904889	4.899271	4.324272	1.817595	
4325.242718	8.881718	4.877639	4.325243	1.820905	
4326.213592	8.881718	4.888455	4.326214	1.816876	
4327.184466	8.881718	4.877639	4.327184	1.820905	
4328.155340	8.858548	4.910087	4.328155	1.804153	
4329.126214	8.870133	4.899271	4.329126	1.810501	
4330.097087	8.846962	4.888455	4.330097	1.809767	
4331.067961	8.823792	4.888455	4.331068	1.805027	
4332.038835	8.846962	4.910087	4.332039	1.801793	
4333.009709	8.846962	4.931719	4.333010	1.793890	
4333.980583	8.858548	4.899271	4.333981	1.808136	
4334.951456	8.858548	4.888455	4.334951	1.812136	
4335.922330	8.904889	4.888455	4.335922	1.821616	
4336.893204	8.904889	4.920903	4.336893	1.809604	
4337.864078	8.904889	4.910087	4.337864	1.813591	
4338.834951	8.904889	4.899271	4.338835	1.817595	
4339.805825	8.928059	4.910087	4.339806	1.818310	
4340.776699	8.916474	4.899271	4.340777	1.819959	
4341.747573	8.893303	4.899271	4.341748	1.815230	
4342.718447	8.870133	4.910087	4.342718	1.806512	
4343.689320	8.870133	4.899271	4.343689	1.810501	
4344.660194	8.846962	4.888455	4.344660	1.809767	
4345.631068	8.858548	4.888455	4.345631	1.812136	
4346.601942	8.881718	4.899271	4.346602	1.812865	
4347.572816	8.893303	4.888455	4.347573	1.819246	
4348.543689	8.928059	4.877639	4.348544	1.830406	
4349.514563	8.939644	4.888455	4.349515	1.828726	
4350.485437	8.951230	4.877639	4.350485	1.835156	
4351.456311	8.997571	4.866823	4.351456	1.848757	
4352.427184	8.997571	4.877639	4.352427	1.844657	
4353.398058	8.997571	4.856007	4.353398	1.852874	
4354.368932	8.985985	4.888455	4.354369	1.838206	
4355.339806	8.962815	4.899271	4.355340	1.829418	
4356.310680	8.951230	4.899271	4.356311	1.827053	
4357.281553	8.951230	4.899271	4.357282	1.827053	
4358.252427	8.939644	4.899271	4.358252	1.824689	
4359.223301	8.893303	4.910087	4.359223	1.811231	
4360.194175	8.916474	4.888455	4.360194	1.823986	
4361.165049	8.893303	4.910087	4.361165	1.811231	
4362.135922	8.916474	4.910087	4.362136	1.815950	
4363.106796	8.928059	4.899271	4.363107	1.822324	
4364.077670	8.951230	4.910087	4.364078	1.823029	
4365.048544	8.951230	4.910087	4.365049	1.823029	
4366.019417	8.974400	4.899271	4.366019	1.831783	
4366.990291	8.974400	4.899271	4.366990	1.831783	
4367.961165	8.974400	4.888455	4.367961	1.835836	
4368.932039	8.951230	4.888455	4.368932	1.831096	
4369.902913	8.974400	4.866823	4.369903	1.843996	
4370.873786	8.916474	4.888455	4.370874	1.823986	
4371.844660	8.928059	4.888455	4.371845	1.826356	
4372.815534	8.858548	4.888455	4.372816	1.812136	
4373.786408	8.846962	4.899271	4.373786	1.805771	
4374.757282	8.835377	4.888455	4.374757	1.807397	
4375.728155	8.835377	4.899271	4.375728	1.803406	
4376.699029	8.846962	4.899271	4.376699	1.805771	
4377.669903	8.881718	4.920903	4.377670	1.804896	
4378.640777	8.904889	4.942536	4.378641	1.801684	
4379.611650	8.928059	4.931719	4.379612	1.810334	
4380.582524	8.951230	4.920903	4.380583	1.819022	
4381.553398	8.985985	4.931719	4.381553	1.822080	
4382.524272	8.997571	4.931719	4.382524	1.824429	
4383.495146	8.985985	4.920903	4.383495	1.826085	
4384.466019	9.009156	4.920903	4.384466	1.830793	
4385.436893	8.974400	4.910087	4.385437	1.827748	
4386.407767	8.985985	4.888455	4.386408	1.838206	
4387.378641	8.974400	4.899271	4.387379	1.831783	
4388.349515	8.939644	4.877639	4.388350	1.832781	
4389.320388	8.962815	4.877639	4.389320	1.837531	
4390.291262	8.916474	4.877639	4.390291	1.828031	
4391.262136	8.951230	4.910087	4.391262	1.823029	
4392.233010	8.974400	4.877639	4.392233	1.839907	
4393.203883	8.997571	4.888455	4.393204	1.840576	
4394.174757	9.020741	4.910087	4.394175	1.837186	
4395.145631	9.067082	4.899271	4.395146	1.850700	
4396.116505	9.043912	4.920903	4.396117	1.837856	
4397.087379	9.067082	4.931719	4.397087	1.838524	
4398.058252	9.078668	4.942536	4.398058	1.836844	
4399.029126	9.078668	4.942536	4.399029	1.836844	
4400.000000	9.055497	4.942536	4.400000	1.832156	
4400.970874	9.032326	4.910087	4.400971	1.839545	
4401.941748	9.009156	4.953352	4.401942	1.818800	
4402.912621	8.985985	4.920903	4.402913	1.826085	
4403.883495	8.939644	4.920903	4.403883	1.816667	
4404.854369	8.904889	4.910087	4.404854	1.813591	
4405.825243	8.916474	4.899271	4.405825	1.819959	
4406.796117	8.916474	4.888455	4.406796	1.823986	
4407.766990	8.928059	4.888455	4.407767	1.826356	
4408.737864	8.951230	4.899271	4.408738	1.827053	
4409.708738	8.974400	4.877639	4.409709	1.839907	
4410.679612	9.009156	4.899271	4.410680	1.838877	
4411.650485	9.043912	4.899271	4.411650	1.845971	
4412.621359	9.055497	4.920903	4.412621	1.840210	
4413.592233	9.078668	4.920903	4.413592	1.844919	
4414.563107	9.090253	4.931719	4.414563	1.843222	
4415.533981	9.078668	4.910087	4.415534	1.848983	
4416.504854	9.043912	4.942536	4.416505	1.829812	
4417.475728	9.032326	4.920903	4.417476	1.835502	
4418.446602	8.997571	4.931719	4.418447	1.824429	
4419.417476	8.962815	4.953352	4.419417	1.809444	
4420.388350	8.893303	4.920903	4.420388	1.807250	
4421.359223	8.893303	4.910087	4.421359	1.811231	
4422.330097	8.870133	4.899271	4.422330	1.810501	
4423.300971	8.846962	4.899271	4.423301	1.805771	
4424.271845	8.858548	4.899271	4.424272	1.808136	
4425.242718	8.881718	4.888455	4.425243	1.816876	
4426.213592	8.893303	4.899271	4.426214	1.815230	
4427.184466	8.962815	4.888455	4.427184	1.833466	
4428.155340	8.962815	4.899271	4.428155	1.829418	
4429.126214	8.985985	4.899271	4.429126	1.834147	
4430.097087	9.009156	4.910087	4.430097	1.834826	
4431.067961	9.009156	4.920903	4.431068	1.830793	
4432.038835	8.997571	4.920903	4.432039	1.828439	
4433.009709	8.962815	4.942536	4.433010	1.813404	
4433.980583	8.939644	4.931719	4.433981	1.812683	
4434.951456	8.916474	4.931719	4.434951	1.807985	
4435.922330	8.846962	4.931719	4.435922	1.793890	
4436.893204	8.904889	4.899271	4.436893	1.817595	
4437.864078	8.858548	4.910087	4.437864	1.804153	
4438.834951	8.893303	4.910087	4.438835	1.811231	
4439.805825	8.904889	4.910087	4.439806	1.813591	
4440.776699	8.904889	4.910087	4.440777	1.813591	
4441.747573	8.951230	4.899271	4.441748	1.827053	
4442.718447	8.951230	4.899271	4.442718	1.827053	
4443.689320	8.974400	4.888455	4.443689	1.835836	
4444.660194	8.997571	4.899271	4.444660	1.836512	
4445.631068	8.962815	4.899271	4.445631	1.829418	
4446.601942	8.962815	4.888455	4.446602	1.833466	
4447.572816	8.939644	4.899271	4.447573	1.824689	
4448.543689	8.928059	4.910087	4.448544	1.818310	
4449.514563	8.904889	4.899271	4.449515	1.817595	
4450.485437	8.870133	4.888455	4.450485	1.814506	
4451.456311	8.881718	4.910087	4.451456	1.808872	
4452.427184	8.835377	4.920903	4.452427	1.795479	
4453.398058	8.870133	4.899271	4.453398	1.810501	
4454.368932	8.893303	4.910087	4.454369	1.811231	
4455.339806	8.893303	4.910087	4.455340	1.811231	
4456.310680	8.928059	4.899271	4.456311	1.822324	
4457.281553	8.962815	4.888455	4.457282	1.833466	
4458.252427	8.985985	4.877639	4.458252	1.842282	
4459.223301	9.020741	4.888455	4.459223	1.845315	
4460.194175	9.020741	4.877639	4.460194	1.849407	
4461.165049	9.032326	4.877639	4.461165	1.851783	
4462.135922	9.032326	4.899271	4.462136	1.843606	
4463.106796	9.009156	4.888455	4.463107	1.842945	
4464.077670	8.997571	4.899271	4.464078	1.836512	
4465.048544	8.962815	4.899271	4.465049	1.829418	
4466.019417	8.962815	4.899271	4.466019	1.829418	
4466.990291	8.985985	4.899271	4.466990	1.834147	
4467.961165	8.951230	4.899271	4.467961	1.827053	
4468.932039	8.974400	4.877639	4.468932	1.839907	
4469.902913	8.974400	4.877639	4.469903	1.839907	
4470.873786	8.985985	4.866823	4.470874	1.846376	
4471.844660	8.985985	4.877639	4.471845	1.842282	
4472.815534	9.020741	4.888455	4.472816	1.845315	
4473.786408	8.974400	4.856007	4.473786	1.848103	
4474.757282	8.985985	4.877639	4.474757	1.842282	
4475.728155	8.939644	4.888455	4.475728	1.828726	
4476.699029	8.928059	4.877639	4.476699	1.830406	
4477.669903	8.893303	4.910087	4.477670	1.811231	
4478.640777	8.881718	4.888455	4.478641	1.816876	
4479.611650	8.870133	4.888455	4.479612	1.814506	
4480.582524	8.858548	4.888455	4.480583	1.812136	
4481.553398	8.812207	4.899271	4.481553	1.798677	
4482.524272	8.835377	4.888455	4.482524	1.807397	
4483.495146	8.800621	4.888455	4.483495	1.800287	
4484.466019	8.835377	4.888455	4.484466	1.807397	
4485.436893	8.846962	4.888455	4.485437	1.809767	
4486.407767	8.870133	4.866823	4.486408	1.822572	
4487.378641	8.928059	4.866823	4.487379	1.834474	
4488.349515	8.939644	4.856007	4.488350	1.840946	
4489.320388	8.997571	4.845191	4.489320	1.857011	
4490.291262	8.985985	4.845191	4.490291	1.854620	
4491.262136	8.997571	4.866823	4.491262	1.848757	
4492.233010	8.997571	4.845191	4.492233	1.857011	
4493.203883	8.997571	4.899271	4.493204	1.836512	
4494.174757	8.974400	4.877639	4.494175	1.839907	
4495.145631	8.985985	4.899271	4.495146	1.834147	
4496.116505	8.997571	4.888455	4.496117	1.840576	
4497.087379	8.939644	4.899271	4.497087	1.824689	
