Déplacement en Z corrigé (µm)	Effort normal (mN)
132,438978	-0,0212
132,404645	-0,0212
132,377179	-0,010383
132,346145	-0,010383
132,318679	-0,0212
132,284077	-0,042832
132,253312	-0,053648
132,228876	-0,032016
132,181079	-0,042832
132,133012	-0,032016
132,084946	-0,042832
132,023416	-0,010383
131,968483	-0,0212
131,913551	-0,0212
131,851752	-0,010383
131,783355	-0,010383
131,718256	0,000433
131,65289	-0,0212
131,584224	0,000433
131,529291	0,000433
131,47106	0,000433
131,408992	-0,010383
131,354059	-0,010383
131,309292	-0,032016
131,267824	-0,042832
131,209592	-0,032016
131,174991	-0,042832
131,123626	-0,042832
131,082426	-0,032016
131,041227	-0,042832
131,006625	-0,032016
130,962127	0,000433
130,914329	-0,0212
130,87313	-0,0212
130,83193	0,000433
130,777267	0,011249
130,732499	0,000433
130,681134	0,011249
130,636367	0,000433
130,578136	-0,010383
130,529801	-0,010383
130,474868	-0,010383
130,416637	-0,010383
130,354838	0,000433
130,289471	-0,032016
130,241136	-0,0212
130,182636	-0,0212
130,100506	-0,042832
130,048872	-0,042832
129,983774	-0,042832
129,93214	-0,053648
129,860444	-0,010383
129,80881	-0,053648
129,760744	-0,010383
129,716246	-0,032016
129,66818	-0,0212
129,623682	0,000433
129,595946	0,000433
129,555016	-0,010383
129,527549	0,032881
129,493217	0,011249
129,462183	0,022065
129,420983	0,000433
129,393248	0,000433
129,362214	-0,010383
129,317716	-0,0212
129,272949	-0,0212
129,218016	-0,0212
129,159784	0,000433
129,101284	-0,032016
129,036186	-0,0212
128,96449	-0,0212
128,902422	-0,0212
128,833756	0,000433
128,758493	-0,0212
128,693395	-0,010383
128,634894	0,000433
128,56293	0,000433
128,504429	0,000433
128,452796	0,011249
128,40473	0,000433
128,349797	0,000433
128,301731	0,000433
128,250366	-0,010383
128,219063	-0,0212
128,174565	-0,032016
128,133365	-0,032016
128,10563	-0,032016
128,071298	-0,032016
128,043831	-0,032016
128,012797	-0,042832
127,965269	-0,042832
127,944131	-0,032016
127,88287	-0,010383
127,855135	-0,010383
127,810636	0,000433
127,755972	-0,010383
127,70104	0,000433
127,649406	0,000433
127,581278	0,011249
127,532943	0,000433
127,460978	-0,010383
127,405777	0,011249
127,343978	-0,0212
127,278611	-0,032016
127,220111	-0,032016
127,158311	-0,042832
127,096512	-0,0212
127,021249	-0,042832
126,976213	-0,042832
126,917981	-0,053648
126,869915	-0,032016
126,814983	-0,0212
126,760319	-0,0212
126,725717	-0,0212
126,681219	-0,010383
126,643587	0,000433
126,609254	-0,010383
126,568055	0,000433
126,530423	-0,0212
126,499389	-0,0212
126,451323	0,000433
126,41699	-0,0212
126,372223	-0,032016
126,327456	-0,010383
126,282688	-0,032016
126,227756	-0,053648
126,172823	-0,032016
126,117891	-0,032016
126,062958	-0,053648
126,004458	-0,032016
125,949525	-0,032016
125,884427	-0,032016
125,822897	-0,032016
125,767964	-0,0212
125,702866	-0,032016
125,651232	-0,0212
125,593001	-0,010383
125,538068	-0,0212
125,479836	-0,010383
125,435069	-0,010383
125,390302	-0,0212
125,335638	-0,010383
125,297469	-0,032016
125,252702	-0,032016
125,211502	-0,0212
125,180468	-0,032016
125,132671	-0,0212
125,084336	-0,032016
125,03627	-0,032016
124,991503	-0,0212
124,943706	-0,053648
124,892341	-0,042832
124,837408	-0,032016
124,789342	-0,010383
124,731111	-0,0212
124,666013	-0,0212
124,607512	-0,0212
124,542414	-0,0212
124,487213	-0,0212
124,425414	-0,053648
124,357017	-0,0212
124,315548	-0,042832
124,263915	-0,032016
124,209251	-0,042832
124,167783	-0,042832
124,133181	-0,032016
124,09225	-0,042832
124,051051	-0,053648
124,023316	-0,032016
123,975518	-0,053648
123,934319	-0,032016
123,899986	-0,042832
123,865653	-0,0212
123,821155	-0,010383
123,783254	0,000433
123,731889	0,000433
123,680524	-0,010383
123,635757	0,000433
123,577526	0,011249
123,515727	0,011249
123,45036	0,011249
123,385262	-0,010383
123,323194	-0,010383
123,261394	-0,042832
123,182563	-0,0212
123,124063	-0,0212
123,052098	-0,032016
122,993598	-0,053648
122,931799	-0,042832
122,873567	-0,053648
122,821665	-0,032016
122,7703	-0,042832
122,718935	-0,042832
122,657404	-0,032016
122,612637	-0,0212
122,571438	0,000433
122,537105	0,000433
122,495905	0,000433
122,468439	0,000433
122,45087	0,000433
122,40664	0,011249
122,392638	0,000433
122,361873	-0,010383
122,344572	-0,0212
122,317106	-0,010383
122,279474	-0,010383
122,241573	-0,042832
122,203673	-0,0212
122,149009	-0,042832
122,100674	-0,0212
122,032277	-0,042832
121,96691	-0,032016
121,898513	-0,032016
121,826548	-0,0212
121,740851	0,000433
121,665318	-0,0212
121,593085	0,000433
121,507387	0,000433
121,435422	-0,010383
121,366757	-0,0212
121,291224	0,000433
121,242889	-0,0212
121,187957	-0,0212
121,149787	0,000433
121,10199	-0,032016
121,067657	-0,0212
121,036623	-0,032016
121,022621	-0,042832
120,991856	-0,064464
120,974555	-0,0212
120,940491	-0,0212
120,916324	-0,042832
120,888858	-0,042832
120,858092	-0,0212
120,813594	-0,010383
120,772663	0,000433
120,731464	0,000433
120,676531	-0,010383
120,621598	0,000433
120,559799	-0,032016
120,494701	-0,0212
120,429334	-0,010383
120,370834	-0,042832
120,312334	-0,032016
120,247236	-0,032016
120,185436	-0,053648
120,140401	-0,053648
120,07887	-0,032016
120,030535	-0,053648
119,969005	-0,032016
119,934403	-0,032016
119,883038	-0,0212
119,841839	-0,053648
119,790474	-0,0212
119,73581	0,000433
119,701208	-0,0212
119,653411	0,011249
119,605345	-0,010383
119,560578	-0,010383
119,522677	-0,010383
119,47488	0,000433
119,433412	0,000433
119,392212	-0,010383
119,330682	0,000433
119,292513	-0,010383
119,241148	-0,032016
119,196381	-0,0212
119,13788	-0,032016
119,082679	-0,042832
119,021417	-0,053648
118,966485	-0,0212
118,904417	-0,053648
118,842617	-0,042832
118,781087	-0,032016
118,715989	-0,032016
118,644024	-0,032016
118,589092	-0,0212
118,537458	-0,032016
118,486093	-0,0212
118,441057	-0,0212
118,403425	-0,0212
118,365793	-0,0212
118,341357	-0,032016
118,310592	-0,042832
118,283126	-0,042832
118,255391	-0,053648
118,227924	-0,053648
118,186994	-0,042832
118,166125	-0,053648
118,125194	-0,064464
118,083995	-0,042832
118,039497	-0,032016
117,994461	-0,032016
117,936498	-0,010383
117,874968	-0,032016
117,819766	0,000433
117,741204	-0,010383
117,679136	-0,010383
117,61047	0,011249
117,528071	-0,010383
117,462973	-0,010383
117,387441	-0,0212
117,315207	-0,032016
117,250109	-0,0212
117,184742	-0,032016
117,129541	-0,042832
117,064443	-0,064464
117,012809	-0,064464
116,961175	-0,064464
116,909542	-0,042832
116,851579	-0,053648
116,820276	-0,032016
116,768911	-0,042832
116,717546	-0,0212
116,676347	-0,0212
116,635147	-0,010383
116,597515	-0,032016
116,566481	0,000433
116,521983	0,011249
116,480784	-0,0212
116,446451	-0,010383
116,405251	-0,032016
116,374217	-0,032016
116,32945	-0,042832
116,281384	-0,0212
116,22975	-0,032016
116,181684	-0,042832
116,123453	-0,053648
116,058086	-0,053648
115,999586	-0,0212
115,938055	-0,042832
115,86609	-0,032016
115,797425	-0,032016
115,729028	-0,032016
115,680693	-0,0212
115,60213	-0,010383
115,550497	-0,010383
115,502431	-0,010383
115,4409	0,000433
115,399432	-0,0212
115,351366	-0,0212
115,313465	-0,010383
115,268698	-0,0212
115,231066	-0,010383
115,186299	-0,032016
115,148399	-0,042832
115,113797	-0,042832
115,065731	-0,042832
115,024532	-0,042832
114,976734	-0,042832
114,925101	-0,042832
114,870437	-0,042832
114,818803	-0,0212
114,764139	-0,042832
114,709207	-0,010383
114,650975	0,000433
114,60264	-0,010383
114,544677	0,022065
114,486446	0,011249
114,44141	-0,010383
114,383179	0,011249
114,34171	-0,0212
114,286778	-0,010383
114,242011	-0,0212
114,18048	-0,0212
114,135713	-0,0212
114,090946	-0,042832
114,046179	-0,032016
113,998113	-0,042832
113,94015	-0,042832
113,905548	-0,042832
113,847317	-0,0212
113,799251	-0,032016
113,758051	-0,032016
113,706686	0,011249
113,648455	-0,010383
113,593522	0,000433
113,545456	0,000433
113,487225	0,000433
113,43889	0,011249
113,383957	0,000433
113,332592	-0,010383
113,280958	0,000433
113,229593	-0,0212
113,181259	-0,010383
113,136492	-0,0212
113,088426	-0,0212
113,040359	-0,032016
112,97856	-0,053648
112,930494	-0,042832
112,882428	-0,032016
112,827496	-0,032016
112,759099	-0,0212
112,71763	-0,0212
112,659668	-0,0212
112,608303	0,011249
112,563535	-0,010383
112,505573	0,000433
112,460806	0,000433
112,433071	0,022065
112,378407	-0,010383
112,347104	-0,010383
112,302606	-0,010383
112,264705	-0,0212
112,223506	-0,032016
112,175439	-0,032016
112,140838	-0,053648
112,089473	-0,042832
112,044706	-0,0212
111,99664	-0,064464
111,948574	-0,0212
111,887043	-0,0212
111,83541	0,000433
111,780477	-0,010383
111,705482	0,000433
111,657147	0,000433
111,592049	-0,010383
111,53025	0,000433
111,475317	-0,0212
111,410219	-0,010383
111,365452	-0,010383
111,313818	-0,0212
111,262453	-0,0212
111,220985	-0,0212
111,16962	-0,032016
111,13172	-0,032016
111,09052	-0,042832
111,059486	-0,0212
111,011151	-0,042832
110,966653	-0,032016
110,915288	-0,042832
110,874089	-0,042832
110,822724	-0,032016
110,774658	-0,0212
110,726592	-0,032016
110,668629	-0,0212
110,620294	-0,042832
110,562063	-0,0212
110,513996	-0,0212
110,452466	-0,010383
110,40743	0,011249
110,352498	-0,0212
110,297565	-0,0212
110,252798	-0,032016
110,201164	-0,053648
110,153098	-0,0212
110,11163	-0,032016
110,060265	-0,053648
110,012468	-0,053648
109,984464	-0,053648
109,916335	-0,053648
109,868269	-0,010383
109,813606	-0,032016
109,775705	-0,032016
109,72434	0,000433
109,676274	-0,0212
109,62464	0,000433
109,573275	-0,010383
109,524941	0,000433
109,459842	-0,0212
109,40491	-0,010383
109,34641	0,000433
109,28461	0,000433
109,222811	-0,032016
109,164311	0,000433
109,102512	-0,032016
109,044011	-0,032016
108,982481	-0,0212
108,934146	-0,032016
108,875915	-0,042832
108,824281	-0,042832
108,776215	-0,032016
108,72485	-0,032016
108,673485	-0,0212
108,642451	-0,0212
108,591086	-0,032016
108,556484	-0,010383
108,508687	0,000433
108,467488	0,000433
108,429856	0,011249
108,382059	0,000433
108,350756	0,011249
108,316423	-0,010383
108,278522	0,000433
108,250787	-0,0212
108,206558	-0,0212
108,168657	-0,0212
108,127189	-0,042832
108,085989	-0,042832
108,051657	-0,032016
108,003591	-0,0212
107,942329	-0,0212
107,893994	-0,010383
107,839061	-0,0212
107,774232	0,000433
107,725897	0,022065
107,650634	0,011249
107,592133	0,011249
107,527035	-0,010383
107,458101	0,011249
107,393003	0,011249
107,321038	-0,010383
107,252372	-0,0212
107,193603	-0,032016
107,121907	-0,032016
107,070005	-0,032016
107,015072	-0,053648
106,963707	-0,032016
106,91894	-0,042832
106,88104	-0,042832
106,83984	-0,042832
106,795342	-0,032016
106,761009	-0,032016
106,730244	-0,0212
106,695911	-0,010383
106,671743	0,000433
106,623946	-0,0212
106,586314	0,000433
106,545115	0,000433
106,507483	0,000433
106,469582	0,000433
106,425084	-0,0212
106,383616	0,000433
106,332251	-0,032016
106,290783	-0,0212
106,23585	0,000433
106,180917	-0,042832
106,132583	-0,032016
106,07765	-0,0212
106,012552	-0,032016
105,947454	-0,032016
105,885655	-0,0212
105,827423	-0,0212
105,768923	-0,0212
105,693659	-0,010383
105,625262	-0,032016
105,566762	0,011249
105,498096	-0,010383
105,449761	-0,010383
105,388231	-0,010383
105,333298	-0,0212
105,284963	0,000433
105,240196	-0,0212
105,195429	-0,032016
105,15423	-0,032016
105,119897	-0,042832
105,085295	-0,042832
105,037498	-0,0212
105,006464	-0,042832
104,978998	-0,042832
104,944665	-0,053648
104,913899	-0,042832
104,8727	-0,032016
104,828202	-0,032016
104,783703	0,000433
104,746071	-0,0212
104,71147	-0,0212
104,649939	0,000433
104,58814	-0,010383
104,540074	-0,010383
104,485141	-0,0212
104,423074	-0,0212
104,354677	-0,0212
104,309641	-0,032016
104,244543	-0,032016
104,176145	-0,0212
104,134409	-0,042832
104,076177	-0,032016
104,024812	-0,0212
103,973178	-0,053648
103,918246	-0,042832
103,866881	-0,053648
103,818815	-0,0212
103,763882	-0,032016
103,712517	-0,0212
103,671049	-0,0212
103,609787	-0,042832
103,561452	-0,032016
103,50652	-0,010383
103,458454	0,011249
103,413687	-0,0212
103,352156	0,000433
103,303821	0,000433
103,252188	-0,0212
103,210988	-0,032016
103,166221	-0,032016
103,111288	-0,010383
103,056625	-0,032016
103,015156	-0,042832
102,960224	-0,042832
102,915457	-0,0212
102,857225	-0,0212
102,80586	-0,032016
102,750928	-0,0212
102,692965	-0,032016
102,637763	0,000433
102,589697	0,000433
102,528167	0,000433
102,4834	0,000433
102,428467	0,000433
102,3837	0,011249
102,335634	-0,042832
102,294435	0,011249
102,249667	-0,010383
102,194735	0,000433
102,14337	-0,0212
102,108768	-0,042832
102,06427	-0,042832
102,006038	-0,032016
101,961002	-0,0212
101,909637	-0,032016
101,871737	-0,042832
101,806908	-0,032016
101,748407	-0,032016
101,690176	-0,0212
101,635243	-0,0212
101,586908	0,011249
101,52181	-0,010383
101,467146	-0,0212
101,405616	0,000433
101,367447	0,000433
101,305916	0,000433
101,25785	-0,0212
101,230115	-0,042832
101,192214	-0,0212
101,157882	-0,032016
101,116951	-0,042832
101,082349	-0,042832
101,051315	-0,032016
101,023849	-0,042832
100,976052	-0,032016
100,941719	-0,032016
100,903818	-0,032016
100,852453	-0,032016
100,807686	-0,0212
100,742857	0,000433
100,694791	0,000433
100,632992	0,022065
100,578059	0,000433
100,51626	-0,0212
100,451162	-0,010383
100,405857	-0,010383
100,320697	-0,0212
100,265495	-0,0212
100,200397	-0,0212
100,145196	-0,0212
100,096861	-0,042832
100,041928	-0,042832
99,983697	-0,042832
99,932332	-0,042832
99,887565	-0,042832
99,842798	-0,032016
99,791433	-0,0212
99,750233	-0,0212
99,705735	-0,0212
99,657669	-0,0212
99,606573	-0,032016
99,565104	0,000433
99,520337	-0,0212
99,47254	-0,010383
99,43134	0,000433
99,390141	-0,0212
99,355539	-0,032016
99,320938	-0,0212
99,280007	0,000433
99,248973	-0,0212
99,211073	-0,032016
99,169873	-0,032016
99,111642	-0,0212
99,073741	-0,042832
99,015509	-0,0212
98,967443	-0,032016
98,905644	-0,0212
98,843845	-0,0212
98,778747	-0,010383
98,71035	-0,0212
98,641684	-0,010383
98,573287	0,000433
98,511219	0,000433
98,449151	0,000433
98,384053	0,000433
98,322254	0,022065
98,27062	-0,010383
98,215688	-0,0212
98,160755	-0,0212
98,112689	-0,0212
98,071221	-0,0212
98,023155	-0,0212
97,975089	-0,0212
97,933889	-0,032016
97,89269	-0,0212
97,848191	-0,042832
97,796826	-0,042832
97,755627	-0,010383
97,714427	0,000433
97,666361	-0,0212
97,621594	-0,0212
97,563631	0,000433
97,522163	0,000433
97,470798	0,000433
97,4263	0,000433
97,391698	0,000433
97,353798	0,000433
97,309299	-0,010383
97,261502	-0,010383
97,2269	-0,0212
97,189	-0,010383
97,140934	-0,0212
97,096435	-0,032016
97,061834	-0,042832
97,00717	-0,0212
96,955536	-0,032016
96,897305	-0,0212
96,842372	0,011249
96,78414	0,000433
96,718774	-0,0212
96,653676	0,011249
96,588577	0,011249
96,526778	0,000433
96,458112	0,000433
96,40318	0,000433
96,334783	0,000433
96,289747	-0,010383
96,238113	-0,010383
96,190047	-0,042832
96,141981	-0,0212
96,100782	-0,032016
96,052716	-0,042832
96,011516	-0,042832
95,973616	-0,042832
95,935984	-0,042832
95,901382	-0,032016
95,853316	-0,032016
95,80222	-0,032016
95,750855	-0,0212
95,709387	-0,0212
95,668187	-0,010383
95,606657	0,000433
95,551724	0,000433
95,503658	-0,010383
95,455592	0,000433
95,400659	0,000433
95,352593	0,000433
95,307826	-0,010383
95,252894	-0,032016
95,208127	-0,032016
95,149895	-0,032016
95,098261	-0,042832
95,046628	-0,053648
94,994994	-0,032016
94,933463	-0,053648
94,88183	-0,042832
94,823598	-0,032016
94,758769	-0,032016
94,707135	-0,032016
94,6588	-0,010383
94,593971	-0,010383
94,539038	-0,010383
94,487405	-0,010383
94,432472	0,000433
94,377539	0,000433
94,322607	0,000433
94,27784	-0,010383
94,229774	-0,0212
94,191604	-0,010383
94,136941	-0,0212
94,09904	-0,0212
94,047406	-0,032016
94,006207	-0,032016
93,965007	-0,064464
93,916941	-0,032016
93,865576	-0,032016
93,81751	-0,032016
93,762578	-0,042832
93,711213	-0,0212
93,649414	0,011249
93,584315	0,032881
93,53295	-0,032016
93,478018	-0,010383
93,426384	0,000433
93,368153	0,000433
93,320087	0,000433
93,27202	0,000433
93,227253	-0,010383
93,178919	-0,0212
93,130853	-0,042832
93,082786	-0,032016
93,038019	-0,053648
92,993252	-0,032016
92,938588	-0,032016
92,89712	-0,053648
92,845755	-0,042832
92,787524	-0,0212
92,739458	-0,0212
92,684525	-0,010383
92,622995	0,000433
92,568062	0,022065
92,506263	0,000433
92,45133	0,011249
92,393099	0,000433
92,338166	0,000433
92,276367	0,011249
92,224733	0,000433
92,166233	-0,010383
92,108001	-0,0212
92,056368	-0,042832
92,001435	-0,0212
91,956668	-0,0212
91,901735	-0,032016
91,856699	-0,032016
91,798737	-0,042832
91,75067	-0,010383
91,702604	-0,0212
91,650971	-0,032016
91,596307	-0,010383
91,545211	-0,053648
91,497413	-0,010383
91,469141	0,022065
91,414477	0,000433
91,376845	0,000433
91,335646	0,000433
91,294446	0,000433
91,260113	-0,010383
91,215346	-0,010383
91,177446	-0,0212
91,142844	-0,032016
91,091479	-0,010383
91,056877	-0,0212
90,995347	-0,032016
90,940414	-0,042832
90,905813	-0,042832
90,847581	-0,0212
90,786051	-0,032016
90,724252	-0,010383
90,672887	-0,0212
90,621522	0,011249
90,553125	-0,010383
90,50479	0,011249
90,446558	0,000433
90,401791	0,011249
90,346858	0,011249
90,288627	-0,010383
90,250726	0,011249
90,205959	-0,0212
90,168059	-0,0212
90,126591	-0,032016
90,071927	-0,042832
90,030727	-0,032016
89,992827	-0,0212
89,944761	-0,042832
89,899993	-0,053648
89,842031	-0,042832
89,797264	-0,053648
89,752496	-0,032016
89,690966	-0,032016
89,656096	-0,032016
89,594834	-0,010383
89,536871	-0,0212
89,495403	0,000433
89,44047	-0,010383
89,392404	0,011249
89,358071	0,011249
89,320171	0,011249
89,272105	-0,032016
89,234204	-0,010383
89,196304	-0,0212
89,155373	-0,0212
89,117472	-0,042832
89,079572	-0,0212
89,034805	-0,032016
88,986739	-0,032016
88,925208	-0,032016
88,873575	-0,032016
88,805177	-0,010383
88,746677	0,000433
88,674981	-0,010383
88,612913	-0,010383
88,53765	0,011249
88,479149	0,011249
88,414051	0,032881
88,345386	0,000433
88,297051	0,022065
88,23552	0,011249
88,197351	-0,0212
88,142418	-0,0212
88,097651	-0,042832
88,059751	-0,053648
88,022119	-0,053648
87,977621	-0,053648
87,929286	-0,042832
87,891385	-0,064464
87,846887	-0,032016
87,815853	-0,042832
87,768056	-0,032016
87,71999	-0,032016
87,671923	-0,032016
87,624126	-0,0212
87,586226	-0,0212
87,538428	-0,0212
87,493661	-0,010383
87,445864	-0,0212
87,404664	0,011249
87,363465	0,011249
87,335461	-0,0212
87,287664	-0,0212
87,242897	-0,0212
87,194831	-0,010383
87,160229	-0,0212
87,112432	-0,032016
87,060798	-0,032016
87,012732	-0,032016
86,957799	-0,010383
86,902867	-0,0212
86,841336	0,000433
86,776238	0,000433
86,717738	-0,010383
86,649072	-0,0212
86,573809	0,000433
86,512009	0,011249
86,436746	0,022065
86,377977	0,000433
86,302713	-0,010383
86,237346	-0,010383
86,185444	-0,0212
86,123645	-0,0212
86,068443	-0,042832
86,01681	-0,032016
85,961877	-0,032016
85,913811	-0,042832
85,862446	-0,042832
85,827844	-0,053648
85,776748	-0,053648
85,745714	-0,032016
85,701216	-0,0212
85,666883	-0,0212
85,63255	0,011249
85,601785	0,000433
85,567452	0,000433
85,539986	0,000433
85,495487	0,011249
85,47132	0,011249
85,420224	0,011249
85,385891	-0,010383
85,354588	0,011249
85,306522	0,000433
85,258456	-0,010383
85,200224	-0,0212
85,148591	-0,010383
85,09009	-0,032016
85,021425	-0,032016
84,945892	-0,010383
84,870629	-0,010383
84,798395	-0,010383
84,716265	-0,0212
84,640733	-0,010383
84,561633	-0,010383
84,489399	-0,010383
84,414136	0,000433
84,335304	0,011249
84,270206	-0,010383
84,215005	0,000433
84,163371	-0,0212
84,108439	-0,0212
84,070538	-0,0212
84,029338	-0,0212
84,001603	-0,053648
83,963972	-0,010383
83,936505	-0,0212
83,905471	-0,032016
83,884872	-0,053648
83,860704	-0,042832
83,833238	-0,032016
83,799174	-0,010383
83,761542	-0,010383
83,727209	-0,010383
83,676113	0,000433
83,638212	-0,010383
83,590146	-0,010383
83,54208	0,000433
83,483849	0,000433
83,42205	-0,010383
83,36025	-0,010383
83,305049	-0,032016
83,229785	-0,010383
83,171285	-0,0212
83,112785	-0,010383
83,054284	-0,0212
82,989186	-0,0212
82,940852	-0,0212
82,872186	-0,032016
82,810655	-0,032016
82,755723	-0,032016
82,707657	-0,0212
82,649156	-0,053648
82,597791	-0,032016
82,549725	-0,032016
82,501659	-0,0212
82,450294	-0,010383
82,398929	-0,010383
82,364328	0,000433
82,312963	-0,010383
82,278361	0,000433
82,237162	-0,010383
82,189096	-0,032016
82,147896	-0,010383
82,12346	-0,0212
82,069065	-0,0212
82,031164	-0,042832
81,986397	-0,042832
81,951796	-0,032016
81,914164	-0,032016
81,869666	-0,032016
81,815002	-0,032016
81,760069	-0,0212
81,712003	-0,0212
81,653771	-0,010383
81,609004	0,000433
81,540339	-0,032016
81,482107	-0,010383
81,427174	0,000433
81,368674	-0,010383
81,306875	0,011249
81,25854	-0,0212
81,19701	-0,010383
81,145376	-0,010383
81,087144	-0,032016
81,042377	-0,042832
80,987445	-0,032016
80,946245	-0,032016
80,901478	-0,0212
80,860279	-0,032016
80,812213	-0,032016
80,760848	-0,032016
80,729545	0,000433
80,674881	-0,0212
80,626815	0,000433
80,582317	-0,010383
80,530952	0,000433
80,476019	0,000433
80,417787	-0,0212
80,37302	-0,010383
80,314789	-0,0212
80,263155	-0,010383
80,21482	-0,010383
80,160156	-0,010383
80,108523	-0,032016
80,060457	-0,042832
80,012122	-0,032016
79,964056	-0,032016
79,919558	-0,042832
79,871491	-0,032016
79,823425	-0,042832
79,775359	-0,010383
79,723994	0,000433
79,682795	0,000433
79,638297	-0,032016
79,586932	0,000433
79,548762	0,011249
79,494098	-0,010383
79,4496	-0,010383
79,404833	-0,010383
79,343302	-0,010383
79,305133	-0,0212
79,253768	-0,0212
79,205702	-0,010383
79,157367	-0,0212
79,105734	-0,0212
79,047502	-0,042832
78,999436	-0,0212
78,941205	-0,032016
78,889571	-0,0212
78,841505	-0,0212
78,786572	-0,032016
78,728609	-0,032016
78,680275	-0,0212
78,618744	-0,010383
78,573977	-0,0212
78,522612	-0,0212
78,474546	-0,032016
78,426211	-0,0212
78,374846	-0,042832
78,330079	-0,0212
78,278714	-0,032016
78,223782	-0,032016
78,182582	-0,032016
78,141114	-0,032016
78,103213	-0,042832
78,058715	-0,053648
78,017516	-0,053648
77,979615	-0,042832
77,935117	-0,032016
77,897216	-0,0212
77,839253	-0,032016
77,787888	-0,032016
77,746689	-0,0212
77,70852	-0,0212
77,650557	-0,032016
77,592325	-0,010383
77,54399	0,000433
77,489058	-0,010383
77,427259	-0,010383
77,365459	-0,0212
77,306959	-0,0212
77,252027	-0,0212
77,193795	-0,032016
77,135295	-0,053648
77,087229	-0,032016
77,04576	-0,042832
76,98423	-0,032016
76,932596	-0,032016
76,888098	-0,032016
76,846898	-0,0212
76,802131	-0,032016
76,760932	-0,042832
76,7027	-0,0212
76,658202	-0,0212
76,627168	-0,010383
76,579102	-0,0212
76,541201	-0,0212
76,48297	-0,032016
76,441502	-0,0212
76,386838	-0,010383
76,342071	-0,0212
76,287138	-0,0212
76,232205	-0,0212
76,191006	-0,032016
76,146239	-0,0212
76,101472	-0,032016
76,053406	-0,042832
76,002041	-0,032016
75,950676	-0,042832
75,899311	-0,0212
75,847677	-0,0212
75,792744	-0,032016
75,74138	-0,042832
75,686447	-0,010383
75,634813	-0,032016
75,566416	-0,010383
75,515051	-0,010383
75,463417	-0,010383
75,408485	0,000433
75,356851	-0,010383
75,315652	-0,010383
75,267586	-0,032016
75,222819	0,011249
75,174484	-0,032016
75,126686	-0,032016
75,088786	-0,0212
75,044288	-0,0212
74,996221	-0,010383
74,948155	-0,0212
74,89679	-0,032016
74,852023	-0,032016
74,807256	-0,010383
74,745726	-0,0212
74,690793	-0,010383
74,632562	-0,0212
74,580928	-0,0212
74,519129	-0,032016
74,460628	-0,010383
74,402397	-0,032016
74,344165	-0,0212
74,285665	-0,032016
74,230732	-0,032016
74,189533	-0,032016
74,144766	-0,0212
74,086534	-0,042832
74,041767	-0,042832
74,003867	-0,042832
73,959368	-0,0212
73,921468	-0,032016
73,859937	-0,042832
73,811871	-0,042832
73,780837	-0,042832
73,742937	-0,032016
73,684974	-0,0212
73,643506	-0,0212
73,588842	-0,053648
73,547642	-0,0212
73,499576	-0,032016
73,448211	-0,010383
73,396578	-0,042832
73,348512	-0,0212
73,300177	-0,032016
73,238915	-0,0212
73,190312	-0,032016
73,142246	-0,042832
73,084014	-0,0212
73,022215	-0,032016
72,957117	-0,032016
72,905483	-0,053648
72,846983	-0,064464
72,785184	-0,032016
72,70992	-0,0212
72,65142	-0,032016
72,586322	-0,010383
72,527821	-0,042832
72,466022	-0,010383
72,407522	-0,010383
72,345991	-0,0212
72,304523	-0,0212
72,253158	-0,0212
72,215258	-0,0212
72,174058	-0,0212
72,132859	-0,042832
72,08836	-0,010383
72,060625	-0,032016
72,019426	-0,010383
71,978226	-0,0212
71,937296	-0,042832
71,899395	-0,0212
71,854628	-0,0212
71,813428	-0,010383
71,772229	0,000433
71,720864	-0,010383
71,655766	-0,010383
71,600833	0,011249
71,555797	0,000433
71,484101	0,000433
71,418735	0,011249
71,357204	-0,010383
71,305302	0,000433
71,230038	0,011249
71,171538	-0,0212
71,10644	0,000433
71,054806	-0,0212
70,996306	-0,032016
70,934775	-0,0212
70,890008	-0,0212
70,841942	-0,042832
70,800474	-0,0212
70,755707	-0,0212
70,704611	-0,032016
70,660112	0,000433
70,615345	0,000433
70,560681	-0,010383
70,529378	0,000433
70,478282	-0,010383
70,430216	0,000433
70,399182	0,000433
70,357983	0,000433
70,316783	0,000433
70,275584	-0,010383
70,234384	-0,010383
70,199783	-0,010383
70,14182	-0,010383
70,100352	-0,032016
70,038821	-0,042832
69,987188	-0,0212
69,938853	-0,010383
69,870456	-0,010383
69,815523	-0,0212
69,750425	-0,010383
69,685327	-0,010383
69,626827	-0,010383
69,565027	0,022065
69,503497	0,011249
69,444997	0,000433
69,390064	-0,010383
69,331833	0,011249
69,283498	0,000433
69,232133	-0,010383
69,180768	-0,010383
69,149465	-0,010383
69,094801	-0,010383
69,0602	-0,0212
69,022299	-0,0212
68,977801	-0,0212
68,943468	-0,0212
68,908866	-0,0212
68,861069	-0,0212
68,819869	-0,0212
68,775102	-0,032016
68,71714	-0,032016
68,669073	-0,0212
68,61744	-0,010383
68,559208	-0,032016
68,507575	-0,0212
68,449343	-0,032016
68,39441	0,000433
68,339478	0,000433
68,291412	-0,010383
68,239778	-0,0212
68,191712	-0,010383
68,143646	-0,032016
68,09558	-0,010383
68,060978	-0,032016
68,016211	-0,0212
67,961547	-0,0212
67,910182	-0,0212
67,868983	-0,0212
67,837949	-0,0212
67,786584	-0,0212
