Déplacement en Z corrigé (µm)	Effort normal (mN)
147,497114	-0,048889
147,459213	-0,027257
147,407848	-0,038073
147,373247	-0,027257
147,318583	-0,005624
147,277383	-0,016441
147,229317	-0,005624
147,171086	-0,005624
147,109555	-0,016441
147,068087	-0,005624
147,016722	-0,016441
146,951624	-0,016441
146,893393	-0,016441
146,851924	-0,081337
146,796992	-0,016441
146,74179	-0,016441
146,683559	-0,027257
146,635493	-0,038073
146,594025	-0,038073
146,539092	-0,048889
146,487727	-0,027257
146,439661	-0,048889
146,398462	-0,038073
146,36386	-0,027257
146,316063	-0,027257
146,274863	-0,016441
146,230365	-0,038073
146,189434	-0,027257
146,151533	-0,027257
146,113633	-0,027257
146,062268	-0,027257
146,010903	-0,038073
145,962837	-0,016441
145,914771	-0,005624
145,866436	-0,016441
145,811504	-0,016441
145,756571	-0,059705
145,704937	-0,027257
145,632973	-0,038073
145,577771	-0,048889
145,526137	-0,038073
145,464607	-0,059705
145,39924	-0,038073
145,341009	-0,048889
145,279478	-0,038073
145,227844	-0,027257
145,169613	-0,027257
145,121547	-0,027257
145,07678	-0,016441
145,032281	-0,005624
144,987514	-0,005624
144,939448	0,005192
144,898249	0,005192
144,876843	-0,016441
144,81585	-0,005624
144,767784	-0,016441
144,723017	-0,016441
144,685116	-0,027257
144,643917	-0,038073
144,606016	-0,038073
144,544486	-0,038073
144,503017	-0,016441
144,451652	-0,038073
144,393421	-0,048889
144,338488	-0,038073
144,27339	-0,027257
144,231922	-0,038073
144,17369	-0,027257
144,111891	-0,027257
144,050092	-0,027257
144,008893	-0,027257
143,957259	-0,016441
143,895728	-0,005624
143,837497	-0,038073
143,799596	-0,027257
143,75153	-0,048889
143,71666	-0,038073
143,658697	-0,038073
143,620797	-0,038073
143,589763	-0,038073
143,558997	-0,048889
143,531262	-0,038073
143,483465	-0,038073
143,445564	-0,027257
143,401066	-0,016441
143,356568	-0,038073
143,315368	-0,027257
143,267302	0,005192
143,215937	-0,005624
143,157706	0,005192
143,102773	-0,005624
143,037675	0,005192
142,975876	-0,005624
142,920674	-0,027257
142,84871	-0,027257
142,790209	-0,027257
142,721544	-0,038073
142,663043	-0,038073
142,604543	-0,048889
142,542744	-0,048889
142,487811	-0,059705
142,419414	-0,048889
142,377946	-0,027257
142,326312	-0,027257
142,274947	0,005192
142,223582	-0,016441
142,185682	-0,005624
142,141183	-0,005624
142,099984	-0,005624
142,058785	-0,005624
142,024452	0,005192
141,973087	0,005192
141,928588	-0,005624
141,883552	-0,016441
141,832188	-0,016441
141,783853	-0,027257
141,725621	-0,038073
141,663822	-0,027257
141,608889	-0,048889
141,54709	-0,038073
141,495456	-0,048889
141,430358	-0,027257
141,375426	-0,038073
141,317194	-0,038073
141,258963	-0,027257
141,203761	-0,005624
141,152396	-0,016441
141,094434	-0,016441
141,0428	-0,027257
140,991435	-0,038073
140,946668	-0,005624
140,895303	-0,038073
140,857402	-0,027257
140,809067	-0,016441
140,761001	-0,027257
140,719802	-0,016441
140,675035	-0,048889
140,633835	-0,038073
140,595935	-0,048889
140,547869	-0,038073
140,503102	-0,027257
140,451737	-0,070521
140,390206	-0,038073
140,34214	-0,016441
140,277311	-0,027257
140,228976	-0,038073
140,170745	-0,038073
140,108945	-0,027257
140,054013	-0,016441
139,992213	-0,027257
139,933982	-0,027257
139,879049	-0,027257
139,827416	-0,016441
139,775782	-0,048889
139,720849	-0,027257
139,676082	-0,027257
139,631315	-0,038073
139,57995	-0,048889
139,545348	-0,027257
139,50085	-0,038073
139,46295	-0,048889
139,422019	-0,027257
139,397851	-0,027257
139,356652	-0,027257
139,325887	-0,027257
139,278089	-0,016441
139,240189	-0,005624
139,198989	-0,027257
139,161089	-0,005624
139,123188	-0,005624
139,058359	-0,016441
139,006457	-0,016441
138,955092	-0,016441
138,89686	-0,016441
138,831493	-0,027257
138,766395	-0,027257
138,714493	-0,027257
138,649394	-0,038073
138,590894	-0,038073
138,525796	-0,027257
138,467565	-0,016441
138,425828	-0,027257
138,360998	-0,016441
138,306334	-0,027257
138,261567	-0,016441
138,223667	-0,027257
138,175601	-0,005624
138,131102	-0,005624
138,086604	-0,016441
138,048703	-0,016441
138,01437	-0,016441
137,966304	-0,038073
137,914939	-0,016441
137,883637	-0,005624
137,835839	-0,016441
137,79464	-0,016441
137,743006	-0,016441
137,698239	-0,016441
137,650442	-0,016441
137,605675	-0,027257
137,560908	-0,016441
137,499377	-0,016441
137,444445	-0,016441
137,389512	-0,027257
137,334579	-0,016441
137,276348	-0,027257
137,21125	-0,027257
137,162915	-0,016441
137,101384	-0,005624
137,039585	-0,027257
136,987951	-0,016441
136,933019	-0,005624
136,878086	-0,016441
136,83002	-0,005624
136,778387	-0,016441
136,737187	-0,038073
136,689121	-0,016441
136,644354	-0,027257
136,596288	-0,027257
136,544923	-0,027257
136,500424	-0,016441
136,462524	-0,005624
136,411159	-0,016441
136,373258	-0,027257
136,32876	-0,038073
136,283993	-0,038073
136,243062	-0,005624
136,194996	-0,016441
136,150229	-0,005624
136,102163	-0,005624
136,04723	-0,005624
135,998896	-0,005624
135,930499	-0,016441
135,872267	-0,016441
135,813767	-0,027257
135,751968	-0,038073
135,690168	-0,038073
135,635236	-0,048889
135,58717	-0,027257
135,528669	-0,038073
135,477304	-0,048889
135,429238	-0,027257
135,381172	-0,059705
135,343272	-0,048889
135,28504	-0,038073
135,24714	-0,005624
135,212807	-0,027257
135,168308	-0,005624
135,130677	0,005192
135,096075	0,005192
135,051577	0,005192
135,007078	0,005192
134,969178	0,016008
134,917813	0,005192
134,873046	-0,027257
134,824711	-0,016441
134,76318	-0,016441
134,70468	-0,016441
134,642881	-0,038073
134,574215	-0,038073
134,509117	-0,016441
134,437152	-0,027257
134,378652	-0,038073
134,313285	-0,027257
134,254785	-0,005624
134,192986	-0,016441
134,12129	0,016008
134,069656	-0,005624
134,018291	-0,005624
133,963358	-0,016441
133,915292	-0,005624
133,874093	-0,005624
133,843059	-0,005624
133,80186	-0,005624
133,763959	0,005192
133,732925	-0,048889
133,698592	-0,005624
133,667558	-0,048889
133,626627	-0,048889
133,595593	-0,038073
133,56456	-0,038073
133,516762	-0,027257
133,485459	-0,016441
133,440961	-0,005624
133,389596	-0,016441
133,324767	0,005192
133,276432	-0,016441
133,214902	-0,016441
133,149803	-0,016441
133,081138	-0,005624
133,019338	-0,016441
132,964406	-0,016441
132,885575	-0,027257
132,820208	-0,038073
132,775172	-0,038073
132,710074	-0,038073
132,641408	-0,048889
132,586475	-0,027257
132,545007	-0,048889
132,496941	-0,027257
132,442277	-0,027257
132,404377	-0,027257
132,373343	-0,038073
132,342577	-0,016441
132,301647	-0,005624
132,277479	-0,016441
132,23325	-0,005624
132,205515	-0,005624
132,171182	-0,027257
132,140148	-0,005624
132,095649	-0,005624
132,047583	-0,005624
131,992651	-0,027257
131,930852	-0,016441
131,87262	-0,038073
131,827315	-0,048889
131,745454	-0,027257
131,689984	-0,027257
131,621318	-0,038073
131,549353	-0,027257
131,487554	-0,038073
131,422456	-0,027257
131,350491	-0,027257
131,285393	-0,027257
131,23376	-0,005624
131,179096	-0,016441
131,130761	-0,005624
131,082695	-0,005624
131,041495	-0,005624
130,996997	-0,016441
130,959096	-0,005624
130,924764	-0,016441
130,886863	-0,016441
130,848962	-0,005624
130,81463	-0,005624
130,77343	0,005192
130,742396	-0,005624
130,687732	-0,005624
130,646264	-0,005624
130,598467	-0,016441
130,550401	-0,038073
130,495468	-0,038073
130,436968	-0,038073
130,375437	-0,027257
130,317206	-0,027257
130,251839	-0,038073
130,186741	-0,005624
130,124942	-0,027257
130,06974	-0,027257
129,98761	-0,038073
129,932678	0,005192
129,870878	-0,016441
129,815677	-0,016441
129,757445	-0,005624
129,722844	-0,038073
129,678077	-0,016441
129,630279	-0,038073
129,582213	-0,038073
129,551179	-0,027257
129,513548	-0,038073
129,48938	-0,038073
129,451748	-0,048889
129,424282	-0,038073
129,389949	-0,027257
129,342152	-0,016441
129,311118	-0,016441
129,26662	-0,027257
129,218553	-0,016441
129,170487	-0,016441
129,118854	-0,027257
129,053756	0,005192
128,995255	-0,027257
128,92659	0,016008
128,861491	-0,016441
128,792826	-0,005624
128,720861	-0,038073
128,655494	-0,038073
128,586828	-0,038073
128,525029	-0,048889
128,466529	-0,048889
128,418194	-0,048889
128,363261	-0,059705
128,315195	-0,048889
128,256964	-0,059705
128,215764	-0,059705
128,170997	-0,048889
128,119901	-0,048889
128,092166	-0,027257
128,050967	-0,048889
128,026799	-0,016441
127,979271	-0,016441
127,958402	-0,016441
127,924069	-0,038073
127,886437	-0,005624
127,855135	-0,016441
127,807337	0,005192
127,772736	-0,027257
127,731536	-0,038073
127,680171	-0,048889
127,621671	-0,059705
127,566738	-0,038073
127,508238	-0,048889
127,44314	-0,038073
127,371175	-0,027257
127,312944	-0,027257
127,244278	-0,038073
127,178911	-0,016441
127,106947	-0,027257
127,045147	-0,027257
126,986647	-0,016441
126,914951	-0,038073
126,876782	-0,016441
126,808654	-0,016441
126,763618	-0,016441
126,712253	-0,016441
126,674083	-0,038073
126,639751	-0,027257
126,605418	-0,038073
126,574384	-0,038073
126,540051	-0,027257
126,498851	-0,027257
126,467817	-0,038073
126,430186	-0,048889
126,392285	-0,038073
126,351086	-0,038073
126,299721	-0,027257
126,251655	-0,005624
126,190124	-0,016441
126,148656	-0,016441
126,07696	-0,016441
126,022027	-0,027257
125,960228	-0,027257
125,911893	-0,016441
125,840197	-0,016441
125,781697	-0,016441
125,720167	-0,027257
125,668264	-0,027257
125,609764	-0,027257
125,55813	-0,038073
125,506496	-0,038073
125,444966	-0,027257
125,393332	-0,038073
125,341967	-0,027257
125,283736	-0,027257
125,242536	-0,027257
125,197769	-0,027257
125,149972	-0,005624
125,112071	-0,005624
125,070872	0,005192
125,019507	-0,016441
124,978039	0,016008
124,930241	0,016008
124,889042	-0,016441
124,840976	-0,016441
124,79291	0,005192
124,744575	-0,016441
124,69321	-0,027257
124,641576	-0,027257
124,586644	-0,038073
124,514679	-0,048889
124,459747	-0,038073
124,401246	-0,016441
124,342746	-0,048889
124,277648	-0,027257
124,229582	-0,027257
124,17135	-0,038073
124,116686	-0,016441
124,071919	-0,016441
124,03072	0,005192
123,996387	-0,016441
123,958486	0,005192
123,924154	-0,005624
123,879655	-0,005624
123,845322	0,016008
123,804123	-0,016441
123,773089	-0,005624
123,731889	-0,016441
123,69069	-0,016441
123,645923	-0,027257
123,59099	-0,027257
123,539625	-0,038073
123,487991	-0,038073
123,416027	-0,027257
123,354228	-0,005624
123,292428	-0,016441
123,223763	-0,005624
123,148499	-0,027257
123,079833	-0,005624
123,014735	-0,038073
122,959534	0,005192
122,880971	-0,005624
122,826039	-0,016441
122,774136	-0,027257
122,719204	0,005192
122,66454	-0,038073
122,623071	-0,038073
122,578304	-0,038073
122,530238	-0,048889
122,492338	-0,038073
122,454437	-0,048889
122,423672	-0,038073
122,382741	-0,027257
122,358305	-0,027257
122,324241	-0,027257
122,303641	-0,016441
122,279474	-0,016441
122,24541	-0,005624
122,211077	-0,005624
122,170146	-0,005624
122,135544	-0,016441
122,080881	-0,005624
122,036113	0,005192
121,981181	-0,005624
121,91965	-0,016441
121,860881	-0,027257
121,788917	-0,038073
121,72355	-0,038073
121,648017	-0,048889
121,582651	-0,027257
121,507118	-0,048889
121,434885	-0,070521
121,366219	-0,048889
121,294254	-0,027257
121,218991	-0,027257
121,167357	-0,038073
121,115992	-0,016441
121,074524	-0,016441
121,026727	-0,038073
121,00229	-0,027257
120,954762	-0,005624
120,930594	-0,005624
120,906427	-0,016441
120,88226	-0,005624
120,844897	-0,016441
120,830626	-0,005624
120,796293	-0,038073
120,76196	-0,038073
120,730926	-0,038073
120,679561	-0,048889
120,634794	-0,059705
120,576563	-0,048889
120,511465	-0,027257
120,449665	-0,059705
120,394733	-0,038073
120,322768	-0,038073
120,260969	-0,016441
120,195871	-0,005624
120,134071	-0,005624
120,079139	0,005192
120,027505	-0,005624
119,969274	-0,005624
119,917909	-0,016441
119,873142	-0,005624
119,835241	-0,016441
119,790474	-0,016441
119,752573	-0,005624
119,697641	-0,016441
119,65974	-0,027257
119,605076	-0,027257
119,570475	-0,027257
119,529006	-0,016441
119,474343	-0,027257
119,419679	-0,016441
119,378479	-0,005624
119,333712	-0,016441
119,279048	-0,005624
119,224116	0,005192
119,182647	-0,005624
119,131282	0,005192
119,069752	0,005192
119,007953	0,005192
118,956319	-0,005624
118,904954	-0,027257
118,846454	-0,027257
118,774489	-0,016441
118,73632	-0,038073
118,681387	-0,048889
118,612721	-0,027257
118,561088	-0,048889
118,516321	-0,059705
118,464956	-0,038073
118,403425	-0,038073
118,372123	-0,048889
118,331192	-0,027257
118,296859	-0,005624
118,262795	0,005192
118,23203	-0,027257
118,204563	-0,005624
118,166931	-0,005624
118,135897	-0,005624
118,108431	-0,016441
118,077397	-0,005624
118,032899	0,005192
117,994998	-0,005624
117,946932	-0,016441
117,888701	-0,027257
117,837067	-0,038073
117,778567	-0,027257
117,709901	-0,038073
117,648102	-0,038073
117,576137	-0,038073
117,497037	-0,016441
117,425072	-0,027257
117,353108	-0,005624
117,274008	-0,027257
117,202043	-0,005624
117,136945	0,005192
117,071578	-0,005624
117,00648	-0,016441
116,951547	-0,016441
116,896615	-0,016441
116,844981	-0,016441
116,803513	-0,005624
116,755447	-0,016441
116,710948	-0,016441
116,66948	-0,027257
116,624713	-0,027257
116,583782	-0,005624
116,556047	-0,027257
116,518147	-0,038073
116,477216	-0,038073
116,442883	-0,048889
116,404982	-0,016441
116,364052	-0,027257
116,316254	-0,005624
116,271756	-0,005624
116,240453	-0,005624
116,172056	0,016008
116,12399	-0,005624
116,075924	0,005192
116,017424	-0,005624
115,945459	-0,005624
115,880361	0,005192
115,828727	-0,016441
115,763361	-0,016441
115,697994	-0,027257
115,639493	-0,027257
115,581262	-0,027257
115,515895	-0,005624
115,467829	-0,027257
115,419763	-0,038073
115,365099	-0,048889
115,313465	-0,027257
115,258801	-0,038073
115,231066	-0,016441
115,176403	-0,016441
115,131904	-0,016441
115,087137	-0,005624
115,049237	-0,016441
115,008037	0,005192
114,959971	-0,005624
114,911905	0,005192
114,86054	-0,005624
114,815773	0,016008
114,76084	-0,027257
114,716073	-0,027257
114,668007	-0,027257
114,606477	-0,005624
114,558142	-0,038073
114,513375	-0,016441
114,458442	-0,027257
114,406808	-0,038073
114,348846	-0,027257
114,297212	-0,027257
114,242548	-0,005624
114,187615	-0,016441
114,139549	-0,027257
114,078019	-0,005624
114,036551	-0,005624
113,985186	-0,016441
113,940419	0,005192
113,892353	0,005192
113,847854	-0,016441
113,806386	-0,005624
113,751453	-0,027257
113,706686	-0,027257
113,65862	-0,016441
113,610554	-0,038073
113,549024	-0,005624
113,507556	-0,038073
113,455922	-0,027257
113,411155	-0,027257
113,349624	-0,016441
113,297991	-0,027257
113,243327	-0,027257
113,188394	-0,016441
113,140328	-0,005624
113,082096	-0,005624
113,037329	-0,005624
112,982665	0,005192
112,937898	-0,005624
112,8728	-0,027257
112,828033	-0,016441
112,773369	-0,005624
112,731632	-0,016441
112,669833	-0,038073
112,621767	-0,038073
112,560237	-0,027257
112,522067	-0,048889
112,467403	-0,027257
112,422636	-0,027257
112,384736	-0,027257
112,333371	-0,027257
112,299038	0,005192
112,244374	-0,016441
112,206473	0,016008
112,168573	-0,005624
112,120776	0,005192
112,079576	0,016008
112,034809	0,016008
111,980145	0,005192
111,932079	0,005192
111,883744	0,005192
111,832379	-0,005624
111,784045	-0,016441
111,729112	-0,027257
111,67088	-0,038073
111,622546	-0,027257
111,55085	-0,038073
111,505814	-0,027257
111,440716	-0,016441
111,385783	-0,027257
111,320685	-0,005624
111,275918	-0,005624
111,220985	-0,005624
111,16962	-0,005624
111,118255	-0,005624
111,070189	0,026824
111,035856	0,016008
110,984491	-0,016441
110,946591	-0,005624
110,898256	0,005192
110,853758	-0,005624
110,809259	-0,027257
110,771359	-0,016441
110,729891	-0,016441
110,674958	-0,016441
110,63046	-0,038073
110,582125	-0,038073
110,527461	-0,038073
110,479395	-0,027257
110,424462	-0,038073
110,36953	-0,038073
110,311567	-0,016441
110,263232	-0,005624
110,198403	-0,016441
110,156934	-0,016441
110,105569	-0,016441
110,054205	0,005192
109,999272	0,016008
109,961371	-0,005624
109,920172	-0,016441
109,878972	0,005192
109,827339	0,005192
109,782572	-0,005624
109,737804	-0,016441
109,699904	-0,027257
109,648539	-0,027257
109,596905	-0,027257
109,54554	-0,016441
109,494175	-0,016441
109,442542	-0,027257
109,374145	-0,016441
109,312345	0,005192
109,257413	-0,005624
109,195614	0,016008
109,133814	0,005192
109,062118	-0,005624
109,003618	0,03764
108,958582	-0,005624
108,893484	0,026824
108,835253	0,005192
108,790486	0,016008
108,742151	-0,027257
108,690786	-0,016441
108,64272	-0,005624
108,60152	-0,016441
108,566919	-0,038073
108,518853	-0,038073
108,477653	-0,038073
108,433155	-0,027257
108,395254	-0,038073
108,354055	-0,027257
108,306257	-0,005624
108,261759	-0,005624
108,223859	0,005192
108,189526	0,016008
108,148326	0,005192
108,100529	0,016008
108,05603	-0,005624
108,021429	0,016008
107,983528	0,016008
107,928864	0,005192
107,887665	0,016008
107,842898	0,005192
107,791264	-0,016441
107,746497	-0,016441
107,691564	-0,016441
107,622899	-0,016441
107,557801	-0,005624
107,496001	-0,027257
107,437501	-0,016441
107,365536	-0,005624
107,297139	-0,027257
107,231772	-0,027257
107,156509	0,005192
107,091142	0,005192
107,032642	-0,005624
106,964513	0,016008
106,91591	-0,016441
106,857947	-0,016441
106,816479	-0,005624
106,765114	-0,005624
106,73711	-0,005624
106,699478	-0,038073
106,65498	-0,027257
106,623946	-0,027257
106,596211	-0,038073
106,561878	-0,016441
106,527545	-0,027257
106,489913	-0,038073
106,452013	-0,016441
106,414381	-0,027257
106,366584	-0,027257
106,325384	-0,016441
106,267153	-0,005624
106,222654	0,005192
106,177887	-0,005624
106,119656	0,005192
106,078187	-0,005624
106,016657	0,005192
105,954858	-0,005624
105,903224	-0,005624
105,838126	-0,005624
105,779626	-0,016441
105,731291	-0,027257
105,669492	-0,038073
105,593959	-0,048889
105,53216	-0,038073
105,467062	-0,048889
105,404994	-0,038073
105,339896	-0,038073
105,281664	-0,027257
105,23333	-0,038073
105,178397	-0,027257
105,120434	-0,027257
105,079235	-0,016441
105,041334	-0,005624
104,993537	-0,016441
104,962234	0,005192
104,927901	0,016008
104,897136	-0,016441
104,86967	-0,027257
104,842204	-0,027257
104,817767	-0,027257
104,773269	-0,038073
104,73207	-0,038073
104,701036	-0,038073
104,660105	-0,048889
104,622204	-0,048889
104,570571	-0,038073
104,502174	-0,048889
104,45054	-0,038073
104,395607	-0,005624
104,323643	-0,016441
104,258544	-0,016441
104,200313	-0,016441
104,141813	-0,005624
104,076714	-0,005624
104,025081	0,005192
103,973716	-0,005624
103,922082	0,005192
103,86715	-0,005624
103,819083	-0,005624
103,774316	-0,016441
103,729549	-0,016441
103,677916	-0,027257
103,626282	-0,038073
103,574917	-0,027257
103,53015	-0,038073
103,478785	-0,038073
103,416986	-0,027257
103,365621	-0,005624
103,32772	-0,005624
103,269489	-0,016441
103,207689	-0,016441
103,156324	0,005192
103,111826	-0,016441
103,067059	-0,005624
103,012395	-0,005624
102,96103	0,005192
102,922861	0,016008
102,871227	0,005192
102,823161	-0,005624
102,768228	-0,016441
102,723461	-0,027257
102,668529	-0,027257
102,620463	-0,038073
102,561962	-0,038073
102,50703	-0,016441
102,455665	-0,027257
102,404031	-0,038073
102,345799	-0,038073
102,28097	-0,016441
102,24307	-0,005624
102,195004	-0,005624
102,140071	-0,005624
102,081839	0,005192
102,04064	-0,005624
101,996142	0,016008
101,951374	-0,016441
101,886276	0,005192
101,841509	-0,016441
101,80031	-0,016441
101,755543	-0,027257
101,693743	-0,038073
101,64211	-0,027257
101,597343	-0,038073
101,545978	-0,027257
101,487477	-0,048889
101,432545	-0,038073
101,38118	-0,048889
101,319649	-0,038073
101,271583	-0,027257
101,21995	-0,027257
101,17875	-0,016441
101,137819	-0,016441
101,110084	-0,016441
101,072452	-0,005624
101,03812	-0,005624
100,993621	0,005192
100,955989	-0,005624
100,924955	-0,016441
100,887055	-0,005624
100,849154	-0,005624
100,804387	-0,005624
100,763188	-0,027257
100,711554	-0,027257
100,656621	-0,016441
100,595091	-0,038073
100,543457	-0,016441
100,484957	-0,027257
100,416291	-0,038073
100,347894	-0,027257
100,282796	-0,005624
100,21413	-0,005624
100,152331	-0,027257
100,087233	-0,005624
100,028733	-0,005624
99,967202	0,016008
99,922166	0,005192
99,867503	-0,005624
99,832901	-0,005624
99,784835	-0,027257
99,746934	-0,016441
99,702167	-0,016441
99,657669	-0,027257
99,626635	-0,016441
99,582136	-0,038073
99,547535	-0,038073
99,49617	-0,027257
99,451403	-0,038073
99,406904	-0,027257
99,355539	-0,027257
99,31434	-0,016441
99,269842	0,005192
99,228642	-0,005624
99,187443	0,016008
99,142944	-0,005624
99,101745	-0,005624
99,043513	0,026824
98,998746	-0,005624
98,953979	0,016008
98,895747	-0,016441
98,833948	-0,016441
98,772149	-0,016441
98,723814	-0,027257
98,655148	-0,038073
98,583184	-0,038073
98,527982	-0,027257
98,459585	-0,027257
98,394219	-0,016441
98,335718	-0,027257
98,27062	-0,016441
98,20909	-0,016441
98,154157	-0,005624
98,112689	-0,005624
98,051158	0,005192
98,009959	-0,005624
97,962162	-0,016441
97,917395	0,005192
97,879494	-0,005624
97,838294	-0,005624
97,803693	-0,027257
97,759194	-0,027257
97,717995	-0,027257
97,680094	-0,038073
97,635596	-0,027257
97,594128	-0,038073
97,546062	-0,027257
97,48783	-0,048889
97,443063	-0,027257
97,391698	-0,048889
97,350499	-0,027257
97,299134	-0,005624
97,251336	-0,016441
97,206569	0,005192
97,158772	-0,005624
97,12417	0,026824
97,069238	0,016008
97,018142	0,005192
96,979972	-0,005624
96,925308	-0,016441
96,880273	-0,005624
96,82534	-0,027257
96,770407	-0,016441
96,718774	-0,048889
96,66714	-0,016441
96,605341	-0,016441
96,547109	-0,048889
96,48531	-0,038073
96,427078	-0,027257
96,375445	-0,027257
96,317213	-0,016441
96,262281	-0,016441
96,210916	0,005192
96,16285	-0,005624
96,111485	-0,005624
96,073584	0,016008
96,04255	0,016008
95,987886	-0,005624
95,943119	-0,005624
95,90192	-0,027257
95,874185	-0,005624
95,832985	-0,005624
95,778053	-0,027257
95,733285	-0,027257
95,68192	-0,038073
95,630287	-0,048889
95,572055	-0,027257
95,52372	-0,027257
95,46219	-0,027257
95,413855	-0,027257
95,359191	-0,027257
95,304527	-0,016441
95,25976	-0,016441
95,205096	0,005192
95,160329	0,005192
95,102366	-0,005624
95,057599	-0,005624
95,005966	-0,005624
94,961199	0,005192
94,916431	-0,027257
94,8582	-0,038073
94,816732	-0,016441
94,7585	-0,016441
94,713464	-0,027257
94,648635	-0,005624
94,593702	-0,027257
94,548666	-0,027257
94,490435	-0,016441
94,425337	-0,027257
94,370404	-0,016441
94,312173	-0,027257
94,25724	-0,016441
94,19571	0,005192
94,144076	0,005192
94,09601	-0,005624
94,041346	0,005192
93,986413	-0,016441
93,951812	0,005192
93,903746	-0,005624
93,862277	-0,005624
93,807614	-0,005624
93,752681	-0,016441
93,711213	-0,027257
93,663147	-0,027257
93,61838	-0,048889
93,559879	-0,038073
93,498349	-0,027257
93,450283	-0,038073
93,402217	-0,038073
93,347284	-0,027257
93,299218	-0,016441
93,25472	-0,005624
93,206654	0,005192
93,15199	0,005192
93,097057	0,026824
93,05229	0,005192
93,004224	0,005192
92,956158	-0,016441
92,904793	0,005192
92,859757	-0,005624
92,81499	-0,005624
92,75346	0,016008
92,698527	-0,016441
92,646893	-0,005624
92,578496	-0,005624
92,530161	-0,016441
92,461496	-0,005624
92,396397	0,005192
92,337897	-0,005624
92,272799	-0,005624
92,214299	0,005192
92,156067	0,016008
92,08767	0,005192
92,032738	0,005192
91,981104	0,026824
91,929739	0,005192
91,881404	0,005192
91,82674	0,005192
91,781973	0,005192
91,733907	0,016008
91,692708	-0,005624
91,654807	-0,005624
91,61004	-0,027257
91,555107	-0,016441
91,520506	-0,027257
91,476007	-0,016441
91,431509	-0,016441
91,386742	-0,005624
91,338676	0,005192
91,294177	0,005192
91,249679	0,005192
91,205181	0,005192
91,160682	0,005192
91,10575	0,016008
91,057952	0,026824
91,016484	0,016008
90,968418	0,005192
90,920083	0,016008
90,858553	0,016008
90,813786	-0,005624
90,76572	-0,005624
90,697323	-0,005624
90,64542	-0,005624
90,600922	-0,005624
90,545989	-0,016441
90,494356	-0,005624
90,436124	-0,005624
90,384759	-0,016441
90,339992	-0,016441
90,291926	0,005192
90,233694	-0,016441
90,189196	-0,005624
90,151295	0,016008
90,110096	-0,005624
90,055432	0,026824
90,013964	0,005192
89,972764	0,005192
89,931565	0,005192
89,890365	0,016008
89,839001	-0,005624
89,790666	0,005192
89,735733	0,005192
89,694265	-0,005624
89,636033	-0,038073
89,577533	-0,027257
89,526168	-0,016441
89,478102	-0,038073
89,419871	-0,038073
89,361639	-0,027257
89,313573	-0,027257
89,272373	-0,005624
89,231174	-0,016441
89,189975	-0,016441
89,13861	-0,005624
89,100978	0,016008
89,069944	0,005192
89,03891	0,005192
89,001278	0,016008
88,960079	0,005192
88,91861	-0,005624
88,877411	-0,005624
88,822478	0,005192
88,774412	-0,005624
88,712613	-0,005624
88,660979	-0,016441
88,595881	-0,027257
88,534082	-0,005624
88,468715	-0,027257
88,406916	-0,027257
88,338519	-0,016441
88,276451	-0,016441
88,211353	0,005192
88,156689	-0,005624
88,108354	0,005192
88,036658	-0,005624
87,99519	0,005192
87,953991	0,005192
87,912791	0,016008
87,85456	-0,016441
87,813091	-0,005624
87,768593	-0,005624
87,727394	-0,027257
87,689493	-0,027257
87,651324	-0,038073
87,599959	-0,048889
87,562327	-0,038073
87,527725	-0,016441
87,486526	-0,038073
87,442027	-0,027257
87,400828	-0,016441
87,359897	-0,027257
87,321997	-0,016441
87,287664	-0,016441
87,243165	-0,016441
87,195368	-0,005624
87,150601	0,005192
87,109402	0,016008
87,064903	-0,005624
87,020136	-0,005624
86,968502	0,005192
86,91357	0,026824
86,855338	-0,027257
86,796838	0,005192
86,735039	-0,016441
86,669672	-0,027257
86,604305	-0,038073
86,535908	-0,038073
86,466973	-0,016441
86,398308	-0,016441
86,326343	-0,027257
86,257677	-0,027257
86,182414	-0,005624
86,123913	-0,005624
86,058815	-0,016441
86,000315	-0,016441
85,942083	0,005192
85,887151	-0,016441
85,835786	-0,038073
85,804483	-0,027257
85,759985	-0,016441
85,725652	-0,005624
85,697917	-0,027257
85,656717	-0,016441
85,625683	-0,027257
85,601516	-0,027257
85,570751	-0,038073
85,52982	-0,038073
85,508952	-0,027257
85,47132	-0,016441
85,433688	-0,016441
85,395787	-0,016441
85,358156	-0,005624
85,316956	-0,005624
85,275757	0,026824
85,217525	0,016008
85,159294	0,016008
85,101062	0,016008
85,045861	0,016008
84,977195	0,016008
84,90523	0,016008
84,829967	0,005192
84,770929	0,005192
84,6855	-0,038073
84,623432	-0,016441
84,544332	-0,027257
84,478965	-0,027257
84,403433	-0,027257
84,328169	-0,016441
84,259503	-0,027257
84,194136	-0,048889
84,139204	-0,027257
84,077673	-0,016441
84,022741	-0,005624
83,977974	0,005192
83,943641	0,03764
83,895843	0,005192
83,868108	0,016008
83,84724	-0,005624
83,816475	0,005192
83,785709	-0,016441
83,748078	-0,005624
83,734076	-0,005624
83,696444	-0,005624
83,672276	-0,027257
83,637944	-0,027257
83,600043	-0,016441
83,551977	-0,038073
83,507479	-0,027257
83,456114	-0,016441
83,401181	-0,027257
83,339382	-0,005624
83,274284	-0,016441
83,212485	0,005192
83,140789	0,005192
